time_days,dt_days,newton_iterations,residual_norm,linear_solver,jacobian_strategy,preconditioner,linear_iterations_total,linear_iterations_last,jacobian_nnz_last,jacobian_colors,p_min_bar,p_max_bar,sw_min,sw_max,sg_min,sg_max,oil_rate_m3_day,water_injection_rate_m3_day,producing_gor_sm3_sm3,recovery_factor,oil_mb_error_relative,water_mb_error_relative,gas_mb_error_relative
0.25,0.25,2,1.0237829841772627e-05,gmres,sparse_fd,ilu,4,2,179,9,274.5047504687816,275.6092435961317,0.21498342642661564,0.21501347705016782,0.0,0.024952699194452057,2.434037092154937,0.0016647111652646153,164.1318226867166,7.5956977980992085e-06,2.1619293296417177e-06,-1.064353702058779e-10,1.922956163464545e-06
0.5625,0.3125,2,0.00021458543970251652,gmres,sparse_fd,ilu,4,2,179,9,274.73139100242673,275.3570980497684,0.2149902996860676,0.21500730090099532,0.0,0.025079244066538567,2.4338233913179685,0.001681508703189765,164.13187899032638,1.7089486447612675e-05,1.3711131767197354e-05,1.883237261386071e-08,1.0938334021856514e-05
0.953125,0.390625,2,1.5306626691654912e-05,gmres,sparse_fd,ilu,4,2,179,9,274.6543896636092,276.0325181658068,0.21497183828019542,0.21500937602152975,0.0,0.024938837092490725,2.4404670668629973,0.0016549194447703153,164.1303661167642,2.8989116583855156e-05,1.879136222694165e-05,1.8553145861550636e-08,1.5480985489725236e-05
1.44140625,0.48828125,2,1.4148034068951686e-05,gmres,sparse_fd,ilu,4,2,180,9,273.5428219785688,276.45605885495024,0.21496049595981734,0.21503966470846828,0.0,0.025396919678397804,2.44399960416557,0.001666582099213351,164.13026375017964,4.3885184911093704e-05,2.4591377018964502e-05,1.7744499787501553e-08,2.065849070163265e-05
2.0517578125,0.6103515625,2,3.1043927375326847e-06,gmres,sparse_fd,ilu,4,2,180,9,272.58694427042303,280.58064474272044,0.21484836967153095,0.21506565315652562,0.0,0.025725413600972764,2.4437627988772794,0.0015504897229015172,164.12987134586942,6.250346617308483e-05,2.461304725592179e-05,1.733118781522e-08,1.8353031429708932e-05
2.814697265625,0.762939453125,2,0.00013870992442110392,gmres,sparse_fd,ilu,4,2,180,9,256.49186186359697,297.8926885989148,0.21433341948005763,0.21550466834795054,0.0,0.032289014094536515,2.4033517233221144,0.0011604019787039913,164.15590257745654,8.539146822102278e-05,0.00011928164843922321,-2.1486012272970076e-05,9.69486520424224e-05
3.76837158203125,0.95367431640625,2,0.002144724999339415,gmres,sparse_fd,ilu,4,2,177,9,231.05781067564604,316.8321778518774,0.21386328431190663,0.216146181773794,0.0,0.02067262538016056,2.606970071879364,0.0027451343611083956,164.63362720338907,0.00011642538627235636,0.0037228659938144696,-0.00029129119905615844,0.0013066645392277275
4.76837158203125,1.0,2,0.0034824717646601837,gmres,sparse_fd,ilu,4,2,179,9,222.7794863011432,295.2818779091443,0.21380689240825046,0.21637433443200269,0.0,0.01783112978407753,2.751694109529323,0.002960660324901645,165.89982150982107,0.00015077332115988928,0.009083459739906827,-0.0009411981632743509,0.005829091589964428
5.0,0.23162841796875,2,0.00015724782308124965,gmres,sparse_fd,ilu,4,2,176,9,198.2735150618632,304.7982402688808,0.2135152501827232,0.21710334305280224,0.0,0.06401326731361787,2.7940824630806707,0.0027189609248160773,166.26837897704215,0.00015885183618838674,0.0005090273582288375,-0.0009413949462993108,0.005894379338293171
